ID	Demand	x	y	Fcand	Fcost	Fcap
3219	939	506820.2188	3845907.5	0	0	0	
3220	931	507011.7813	3845907.5	0	0	0	
3221	931	507202.625	3845907.5	0	0	0	
3222	924	507392.6875	3845907.5	0	0	0	
3223	939	506820.1563	3846138.75	0	100000000	90000	
3224	931	507011.7813	3846138.75	0	0	0	
3225	931	507202.625	3846138.75	0	0	0	
3226	923	507392.6563	3846138.5	0	0	0	
3227	941	506820.125	3846370	0	0	0	
3228	933	507011.8125	3846370	0	0	0	
3229	933	507202.625	3846370	0	0	0	
3230	925	507392.5938	3846370	0	0	0	
3231	733	506057.2813	3844289.25	0	0	0	
3232	730	506248.4688	3844289.25	0	0	0	
3233	730	506439.2813	3844289.25	0	0	0	
3234	726	506629.6563	3844289.25	0	0	0	
3235	739	506056.5625	3843826.25	0	0	0	
3236	728	506248.4375	3843827	0	0	0	
3237	728	506439.2813	3843827	0	0	0	
3238	725	506629.75	3843827	0	0	0	
3239	732	506057.375	3844058	0	0	0	
3240	730	506248.4688	3844058	0	0	0	
3241	730	506439.2813	3844058	0	0	0	
3242	727	506629.7188	3844058	0	0	0	
3243	734	506057.2188	3844520.5	0	100000000	90000	
3244	731	506248.4688	3844520.5	0	0	0	
3245	732	506439.2813	3844520.5	0	0	0	
3246	728	506629.625	3844520.5	0	0	0	
3247	909	505293.875	3844289.25	0	0	0	
3248	905	505485.125	3844289.25	0	0	0	
3249	905	505675.9375	3844289.25	0	0	0	
3250	902	505866.4688	3844289.25	0	0	0	
3251	907	505293.9375	3843827	0	0	0	
3252	904	505485.125	3843827	0	0	0	
3253	904	505675.9375	3843827	0	0	0	
3254	898	505865.9688	3843826.75	0	0	0	
3255	908	505293.9063	3844058	0	0	0	
3256	905	505485.125	3844058	0	0	0	
3257	905	505675.9375	3844058	0	0	0	
3258	902	505866.5313	3844058	0	0	0	
3259	909	505293.8438	3844520.5	0	0	0	
3260	905	505485.125	3844520.5	0	0	0	
3261	887	505674.0625	3844519.75	0	0	0	
3262	920	505864.4688	3844521.25	0	0	0	
3263	1319	505293.8125	3844751.5	0	100000000	90000	
3264	1312	505485.125	3844751.5	0	0	0	
3265	1286	505674.0625	3844752.5	0	0	0	
3266	1331	505864.4063	3844751	0	0	0	
3267	1320	505293.7813	3844982.75	0	0	0	
3268	1313	505485.125	3844982.75	0	0	0	
3269	1313	505675.9375	3844982.75	0	0	0	
3270	1306	505866.2813	3844982.75	0	0	0	
3271	1321	505293.75	3845214	0	0	0	
3272	1313	505485.125	3845214	0	0	0	
3273	1313	505675.9375	3845214	0	0	0	
3274	1306	505866.25	3845214	0	0	0	
3275	1292	505291.6875	3845444.25	0	0	0	
3276	1341	505483.0625	3845445.75	0	0	0	
3277	1313	505675.9688	3845445	0	0	0	
3278	1305	505866.2188	3845445	0	0	0	
3279	3308	506057	3845676.25	0	0	0	
3280	3285	506248.4375	3845676.25	0	100000000	90000	
3281	3284	506439.2813	3845676.5	0	0	0	
3282	3259	506629.4063	3845676.5	0	0	0	
3283	3311	506056.9688	3845907.5	0	0	0	
3284	3288	506248.4688	3845907.5	0	0	0	
3285	3288	506439.2813	3845907.5	0	0	0	
3286	3262	506629.375	3845907.5	0	0	0	
3287	3312	506056.9375	3846138.75	0	0	0	
3288	3288	506248.4688	3846138.75	0	0	0	
3289	3288	506439.2813	3846138.75	0	0	0	
3290	3261	506629.3125	3846138.75	0	0	0	
3291	3315	506056.9063	3846369.75	0	100000000	90000	
3292	3290	506248.4688	3846370	0	0	0	
3293	3291	506439.2813	3846370	0	0	0	
3294	3263	506629.2813	3846370	0	0	0	
3295	696	505291.625	3845677	0	0	0	
3296	721	505483.0625	3845675.5	0	100000000	90000	
3297	706	505675.9375	3845676.25	0	0	0	
3298	701	505866.1563	3845676.25	0	0	0	
3299	711	505293.625	3845907.5	0	0	0	
3300	706	505485.125	3845907.5	0	0	0	
3301	706	505675.9375	3845907.5	0	0	0	
3302	701	505866.125	3845907.5	0	0	0	
3303	711	505293.5938	3846138.75	0	0	0	
3304	706	505485.125	3846138.75	0	0	0	
3305	706	505675.9375	3846138.75	0	0	0	
3306	701	505866.0938	3846138.75	0	0	0	
3307	711	505293.5625	3846369.75	0	0	0	
3308	706	505485.125	3846369.75	0	0	0	
3309	706	505675.9688	3846369.75	0	0	0	
3310	701	505866.0625	3846369.75	0	0	0	
3311	1042	504530.5938	3844289.25	0	0	0	
3312	1039	504721.7813	3844289.25	0	0	0	
3313	1039	504912.625	3844289.25	0	0	0	
3314	1034	505103.0313	3844289.25	0	0	0	
3315	1042	504530.6563	3843826.75	0	0	0	
3316	1038	504721.7813	3843826.75	0	0	0	
3317	1038	504912.5938	3843826.75	0	0	0	
3318	1034	505103.0938	3843826.75	0	100000000	90000	
3319	1042	504530.625	3844058	0	0	0	
3320	1039	504721.7813	3844058	0	0	0	
3321	1039	504912.625	3844058	0	0	0	
3322	1034	505103.0625	3844058	0	0	0	
3323	1042	504530.5625	3844520.25	0	0	0	
3324	1038	504721.7813	3844520.25	0	0	0	
3325	1039	504912.625	3844520.25	0	0	0	
3326	1034	505103	3844520.5	0	0	0	
3327	960	503767.25	3844289.25	0	0	0	
3328	956	503958.4375	3844289.25	0	0	0	
3329	956	504149.2813	3844289.25	0	100000000	90000	
3330	953	504339.75	3844289.25	0	0	0	
3331	961	503767.2813	3843826.75	0	0	0	
3332	957	503958.4375	3843826.75	0	0	0	
3333	957	504149.2813	3843826.75	0	0	0	
3334	954	504339.8125	3843826.75	0	0	0	
3335	960	503767.25	3844058	0	0	0	
3336	956	503958.4375	3844058	0	0	0	
3337	956	504149.2813	3844058	0	0	0	
3338	953	504339.7813	3844058	0	0	0	
3339	959	503767.2188	3844520.25	0	0	0	
3340	955	503958.4375	3844520.25	0	0	0	
3341	955	504149.2813	3844520.25	0	0	0	
3342	952	504339.75	3844520.25	0	0	0	
3343	3050	503003.9688	3844289.25	0	0	0	
3344	3040	503195.0938	3844289.25	0	0	0	
3345	3040	503385.9375	3844289.25	0	0	0	
3346	3029	503576.4063	3844289.25	0	0	0	
3347	3054	503004	3843826.5	0	0	0	
3348	3047	503195.0938	3843826.5	0	0	0	
3349	3046	503385.9375	3843826.5	0	100000000	90000	
3350	3034	503576.4375	3843826.75	0	0	0	
3351	3049	503004	3844058	0	0	0	
3352	3040	503195.0938	3844058	0	0	0	
3353	3040	503385.9375	3844058	0	0	0	
3354	3029	503576.4375	3844058	0	0	0	
3355	3044	503003.9375	3844520	0	0	0	
3356	3033	503195.0938	3844520	0	0	0	
3357	3034	503385.9375	3844520	0	0	0	
3358	3024	503576.4063	3844520.25	0	0	0	
3359	1439	504530.5313	3844751.5	0	0	0	
3360	1433	504721.7813	3844751.5	0	0	0	
3361	1432	504912.5938	3844751.5	0	0	0	
3362	1425	505102.9688	3844751.5	0	0	0	
3363	1439	504530.5	3844982.75	0	0	0	
3364	1433	504721.7813	3844982.75	0	0	0	
3365	1433	504912.625	3844982.75	0	0	0	
3366	1425	505102.9375	3844982.75	0	0	0	
3367	1439	504530.5	3845214	0	0	0	
3368	1433	504721.7813	3845214	0	0	0	
3369	1433	504912.625	3845214	0	0	0	
3370	1424	505102.9063	3845214	0	0	0	
3371	1437	504530.4375	3845445	0	0	0	
3372	1430	504721.7813	3845444.75	0	0	0	
3373	1431	504912.625	3845445	0	0	0	
3374	1423	505102.875	3845445	0	0	0	
3375	4158	503003.9375	3844751.25	0	0	0	
3376	4145	503195.0938	3844751.25	0	0	0	
3377	4144	503385.9375	3844751.25	0	0	0	
3378	4123	503576.3438	3844751.25	0	0	0	
3379	4150	503003.9063	3844982.75	0	0	0	
3380	4135	503195.0938	3844982.75	0	0	0	
3381	4135	503385.9375	3844982.75	0	100000000	90000	
3382	4116	503576.3438	3844982.75	0	0	0	
3383	4151	503003.9063	3845214	0	0	0	
3384	4135	503195.0938	3845214	0	0	0	
3385	4135	503385.9375	3845214	0	0	0	
3386	4115	503576.3125	3845214	0	0	0	
3387	4137	503003.8438	3845444.75	0	0	0	
3388	4118	503195.0938	3845444.5	0	0	0	
3389	4120	503385.9375	3845444.75	0	0	0	
3390	4103	503576.3125	3845444.75	0	0	0	
3391	177	504530.4375	3845676	0	0	0	
3392	176	504721.7813	3845676	0	0	0	
3393	176	504912.5938	3845676	0	0	0	
3394	175	505102.8438	3845676.25	0	0	0	
3395	177	504530.4063	3845907.5	0	0	0	
3396	176	504721.7813	3845907.5	0	0	0	
3397	176	504912.625	3845907.5	0	0	0	
3398	175	505102.8125	3845907.5	0	0	0	
3399	177	504530.375	3846138.75	0	0	0	
3400	176	504721.7813	3846138.75	0	0	0	
3401	176	504912.625	3846138.75	0	0	0	
3402	175	505102.7813	3846138.75	0	0	0	
3403	177	504530.3438	3846369.5	0	0	0	
3404	176	504721.7813	3846369.5	0	0	0	
3405	176	504912.625	3846369.5	0	0	0	
3406	175	505102.75	3846369.75	0	0	0	
3407	686	503767.125	3845676	0	0	0	
3408	683	503958.4375	3845676	0	0	0	
3409	683	504149.25	3845676	0	0	0	
3410	678	504339.5938	3845676	0	0	0	
3411	685	503767.0625	3845907.5	0	0	0	
3412	681	503958.4375	3845907.5	0	0	0	
3413	681	504149.2813	3845907.5	0	0	0	
3414	677	504339.5625	3845907.5	0	0	0	
3415	685	503767.0625	3846138.75	0	0	0	
3416	681	503958.4375	3846138.75	0	0	0	
3417	681	504149.2813	3846138.75	0	0	0	
3418	677	504339.5313	3846138.75	0	0	0	
3419	683	503767	3846369.5	0	0	0	
3420	679	503958.4375	3846369.5	0	0	0	
3421	679	504149.2813	3846369.5	0	0	0	
3422	675	504339.5313	3846369.5	0	0	0	
3423	3073	503003.875	3845675.75	0	0	0	
3424	3062	503195.0938	3845675.75	0	100000000	90000	
3425	3061	503385.9375	3845675.75	0	0	0	
3426	3042	503576.25	3845676	0	0	0	
3427	3063	503003.8438	3845907.5	0	0	0	
3428	3050	503195.0938	3845907.5	0	0	0	
3429	3050	503385.9375	3845907.5	0	0	0	
3430	3033	503576.25	3845907.5	0	0	0	
3431	3064	503003.8125	3846138.75	0	0	0	
3432	3050	503195.0938	3846138.75	0	0	0	
3433	3050	503385.9375	3846138.75	0	0	0	
3434	3032	503576.2188	3846138.75	0	0	0	
3435	3053	503003.7813	3846369.5	0	0	0	
3436	3036	503195.0938	3846369.25	0	0	0	
3437	3037	503385.9375	3846369.25	0	0	0	
3438	3022	503576.2188	3846369.5	0	0	0	
3439	1646	502622.5938	3844289.25	0	0	0	
3440	1641	502813.125	3844289.25	0	0	0	
3441	1656	502240.6563	3843826.5	0	0	0	
3442	1651	502431.75	3843826.5	0	0	0	
3443	1651	502622.5938	3843826.5	0	0	0	
3444	1645	502813.1563	3843826.5	0	0	0	
3445	1652	502240.625	3844058	0	0	0	
3446	1646	502431.75	3844058	0	0	0	
3447	1646	502622.5938	3844058	0	0	0	
3448	1642	502813.1563	3844058	0	0	0	
3449	1652	502240.5938	3844289.25	0	0	0	
3450	1646	502431.75	3844289.25	0	0	0	
3451	1648	502240.5625	3844520	0	0	0	
3452	1641	502431.75	3844520	0	100000000	90000	
3453	1642	502622.5938	3844520	0	0	0	
3454	1637	502813.125	3844520	0	0	0	
3455	1469	501477.375	3843826.5	0	0	0	
3456	1467	501668.4063	3843826.5	0	0	0	
3457	1467	501859.25	3843826.5	0	0	0	
3458	1462	502049.7813	3843826.5	0	0	0	
3459	1466	501477.3438	3844058	0	0	0	
3460	1462	501668.4063	3844058	0	100000000	90000	
3461	1462	501859.25	3844058	0	0	0	
3462	1458	502049.7813	3844058	0	0	0	
3463	1466	501477.3438	3844289.25	0	0	0	
3464	1462	501668.4063	3844289.25	0	0	0	
3465	1462	501859.25	3844289.25	0	0	0	
3466	1458	502049.7813	3844289.25	0	0	0	
3467	1462	501477.3125	3844520	0	0	0	
3468	1459	501668.4063	3844520	0	0	0	
3469	1457	501859.25	3844520	0	0	0	
3470	1453	502049.7813	3844520	0	0	0	
3471	1017	507583	3848450.75	0	0	0	
3472	1004	507775.125	3848450.75	0	0	0	
3473	1004	507965.9688	3848450.75	0	0	0	
3474	989	508155.4375	3848450.75	0	0	0	
3475	1020	507582.9688	3848681.75	0	0	0	
3476	1005	507775.125	3848681.75	0	0	0	
3477	1005	507965.9688	3848681.75	0	100000000	90000	
3478	993	508155.5938	3848681.75	0	0	0	
3479	1020	507582.9063	3848912.75	0	0	0	
3480	1005	507775.125	3848912.75	0	0	0	
3481	1005	507965.9688	3848912.75	0	0	0	
3482	994	508155.75	3848912.75	0	0	0	
3483	1022	507582.875	3849144.25	0	0	0	
3484	1007	507775.125	3849144.25	0	0	0	
3485	1007	507965.9688	3849144.25	0	0	0	
3486	989	508155.1563	3849144	0	0	0	
3487	1295	506819.7188	3848450.5	0	0	0	
3488	1278	507011.7813	3848450.5	0	0	0	
3489	1278	507202.625	3848450.5	0	0	0	
3490	1260	507392.1875	3848450.5	0	0	0	
3491	1296	506819.6875	3848681.75	0	0	0	
3492	1279	507011.7813	3848681.75	0	0	0	
3493	1279	507202.625	3848681.75	0	0	0	
3494	1261	507392.125	3848681.75	0	0	0	
3495	1297	506819.6563	3848912.75	0	0	0	
3496	1279	507011.7813	3848912.75	0	0	0	
3497	1279	507202.625	3848912.75	0	0	0	
3498	1261	507392.0938	3848912.75	0	0	0	
3499	1297	506819.625	3849144	0	0	0	
3500	1280	507011.8125	3849144	0	100000000	90000	
3501	1280	507202.625	3849144	0	0	0	
3502	1261	507392.0313	3849144.25	0	0	0	
3503	577	508345.6563	3849375.25	0	0	0	
3504	565	508538.4688	3849375.5	0	0	0	
3505	564	508729.3125	3849375.75	0	0	0	
3506	554	508918.4063	3849375.75	0	0	0	
3507	576	508345.9375	3849606.5	0	0	0	
3508	566	508538.4688	3849606.5	0	0	0	
3509	566	508729.3125	3849606.5	0	0	0	
3510	556	508918.3438	3849606.5	0	0	0	
3511	577	508345.875	3849837.5	0	0	0	
3512	566	508538.4688	3849837.5	0	0	0	
3513	566	508729.3125	3849837.5	0	0	0	
3514	555	508918.2813	3849837.5	0	0	0	
3515	578	508345.8438	3850069	0	0	0	
3516	568	508538.4688	3850069	0	0	0	
3517	568	508729.3125	3850069	0	0	0	
3518	557	508918.25	3850069	0	0	0	
3519	840	506819.5625	3849375.25	0	0	0	
3520	828	507011.7813	3849375.25	0	0	0	
3521	828	507202.625	3849375.25	0	0	0	
3522	815	507391.9688	3849375.25	0	0	0	
3523	841	506819.5313	3849606.5	0	0	0	
3524	828	507011.7813	3849606.5	0	0	0	
3525	828	507202.625	3849606.5	0	0	0	
3526	815	507391.9375	3849606.5	0	0	0	
3527	841	506819.5	3849837.5	0	0	0	
3528	828	507011.7813	3849837.5	0	0	0	
3529	828	507202.625	3849837.5	0	0	0	
3530	815	507391.9063	3849837.5	0	0	0	
3531	841	506819.4375	3850068.75	0	0	0	
3532	828	507011.8125	3850068.75	0	0	0	
3533	828	507202.625	3850068.75	0	100000000	90000	
3534	814	507391.8438	3850068.75	0	0	0	
3535	530	508345.7813	3850300.25	0	0	0	
3536	520	508538.4688	3850300.25	0	0	0	
3537	520	508729.3125	3850300.25	0	0	0	
3538	509	508918.1875	3850300.25	0	0	0	
3539	531	508345.7188	3850531.25	0	0	0	
3540	521	508538.4688	3850531.25	0	0	0	
3541	521	508729.3125	3850531.25	0	0	0	
3542	510	508918.125	3850531	0	0	0	
3543	532	508345.6875	3850762.25	0	0	0	
3544	521	508538.4688	3850762.25	0	0	0	
3545	521	508729.3125	3850762.25	0	0	0	
3546	510	508918.0625	3850762.25	0	0	0	
3547	533	508345.625	3850993.75	0	0	0	
3548	522	508538.4688	3850993.75	0	0	0	
3549	522	508729.3125	3850993.75	0	0	0	
3550	511	508918.0313	3850993.75	0	0	0	
3551	618	507584.0625	3850299.5	0	0	0	
3552	596	507776.2188	3850300.5	0	0	0	
3553	603	507965.9688	3850300	0	0	0	
3554	591	508154.9375	3850300	0	0	0	
3555	612	507583	3850531.25	0	0	0	
3556	603	507775.125	3850531.25	0	0	0	
3557	603	507965.9688	3850531.25	0	100000000	90000	
3558	591	508154.9063	3850531	0	0	0	
3559	613	507582.7813	3850762.25	0	0	0	
3560	603	507775.125	3850762.25	0	0	0	
3561	603	507965.9688	3850762.25	0	0	0	
3562	591	508154.8438	3850762.25	0	0	0	
3563	614	507582.5625	3850993.5	0	0	0	
3564	604	507775.125	3850993.5	0	0	0	
3565	604	507965.9688	3850993.5	0	0	0	
3566	591	508154.8125	3850993.75	0	0	0	
3567	610	506819.4063	3850299.75	0	0	0	
3568	600	507011.7813	3850299.75	0	0	0	
3569	599	507202.625	3850300	0	0	0	
3570	591	507392.125	3850300	0	0	0	
3571	609	506819.375	3850531.25	0	0	0	
3572	599	507011.7813	3850531.25	0	0	0	
3573	599	507202.625	3850531.25	0	0	0	
3574	591	507392.1563	3850531	0	0	0	
3575	610	506819.3125	3850762.25	0	0	0	
3576	599	507011.7813	3850762.25	0	0	0	
3577	599	507202.625	3850762.25	0	0	0	
3578	590	507391.9375	3850762.25	0	0	0	
3579	609	506819.2813	3850993.25	0	0	0	
3580	599	507011.8125	3850993.5	0	0	0	
3581	583	507200.0938	3850992.5	0	0	0	
3582	604	507389.1563	3850994.5	0	0	0	
3583	1073	506056.5625	3848450.25	0	0	0	
3584	1061	506248.4375	3848450.25	0	0	0	
3585	1060	506439.2813	3848450.5	0	0	0	
3586	1046	506628.9063	3848450.5	0	0	0	
3587	1072	506056.5313	3848681.75	0	0	0	
3588	1060	506248.4688	3848681.75	0	0	0	
3589	1060	506439.2813	3848681.75	0	0	0	
3590	1046	506628.875	3848681.75	0	0	0	
3591	1072	506056.4688	3848912.75	0	100000000	90000	
3592	1060	506248.4688	3848912.75	0	0	0	
3593	1060	506439.2813	3848912.75	0	0	0	
3594	1045	506628.8125	3848912.75	0	0	0	
3595	1072	506056.4375	3849144	0	0	0	
3596	1059	506248.4688	3849144	0	0	0	
3597	1059	506439.3125	3849144	0	0	0	
3598	1045	506628.7813	3849144	0	0	0	
3599	3485	505293.5	3848450.25	0	100000000	90000	
3600	3455	505485.125	3848450.25	0	0	0	
3601	3456	505675.9375	3848450.25	0	0	0	
3602	3416	505865.7188	3848450.25	0	0	0	
3603	3478	505293.5	3848681.75	0	0	0	
3604	3449	505485.125	3848681.75	0	0	0	
3605	3449	505675.9375	3848681.75	0	0	0	
3606	3410	505865.6875	3848681.75	0	0	0	
3607	3483	505293.3438	3848912.75	0	0	0	
3608	3449	505485.125	3848912.75	0	0	0	
3609	3449	505675.9375	3848912.75	0	0	0	
3610	3408	505865.6563	3848912.75	0	0	0	
3611	3478	505293.2188	3849143.75	0	0	0	
3612	3440	505485.125	3849143.75	0	100000000	90000	
3613	3441	505675.9688	3849143.75	0	0	0	
3614	3401	505865.625	3849143.75	0	0	0	
3615	1355	505293.1563	3849375	0	0	0	
3616	1339	505485.0938	3849375	0	0	0	
3617	1339	505675.9375	3849375	0	0	0	
3618	1321	505865.5625	3849375	0	0	0	
3619	1352	505293.125	3849606.5	0	0	0	
3620	1335	505485.125	3849606.5	0	0	0	
3621	1335	505675.9375	3849606.5	0	0	0	
3622	1318	505865.5313	3849606.5	0	0	0	
3623	1352	505293.0938	3849837.5	0	0	0	
3624	1335	505485.125	3849837.5	0	0	0	
3625	1335	505675.9375	3849837.5	0	0	0	
3626	1317	505865.5	3849837.5	0	0	0	
3627	1347	505293.0313	3850068.25	0	0	0	
3628	1329	505485.125	3850068.25	0	0	0	
3629	1330	505675.9688	3850068.25	0	0	0	
3630	1313	505865.4688	3850068.5	0	0	0	
3631	604	506056.2813	3850299.75	0	0	0	
3632	596	506248.4375	3850299.5	0	0	0	
3633	595	506439.2813	3850299.75	0	0	0	
3634	585	506628.5625	3850299.75	0	0	0	
3635	603	506056.2188	3850531.25	0	0	0	
3636	594	506248.4688	3850531.25	0	0	0	
3637	594	506439.2813	3850531.25	0	0	0	
3638	584	506628.5313	3850531.25	0	0	0	
3639	603	506056.1875	3850762.25	0	100000000	90000	
3640	594	506248.4688	3850762.25	0	0	0	
3641	594	506439.2813	3850762.25	0	0	0	
3642	584	506628.4688	3850762.25	0	0	0	
3643	601	506056.125	3850993.25	0	0	0	
3644	592	506248.4688	3850993.25	0	0	0	
3645	592	506439.3125	3850993.25	0	0	0	
3646	582	506628.4688	3850993.25	0	0	0	
3647	638	505293.0625	3850299.5	0	0	0	
3648	630	505485.0938	3850299.5	0	0	0	
3649	629	505675.9375	3850299.5	0	0	0	
3650	620	505865.4063	3850299.5	0	0	0	
3651	635	505293	3850531.25	0	0	0	
3652	627	505485.125	3850531.25	0	0	0	
3653	627	505675.9375	3850531.25	0	0	0	
3654	618	505865.375	3850531.25	0	0	0	
3655	636	505292.9688	3850762.25	0	0	0	
3656	627	505485.125	3850762.25	0	0	0	
3657	627	505675.9375	3850762.25	0	0	0	
3658	618	505865.3438	3850762.25	0	0	0	
3659	633	505292.9063	3850993	0	0	0	
3660	624	505485.125	3850993	0	0	0	
3661	624	505675.9688	3850993	0	0	0	
3662	615	505865.3438	3850993.25	0	0	0	
3663	1808	504531.875	3848448.75	0	0	0	
3664	1802	504721.7813	3848450	0	0	0	
3665	1801	504912.5938	3848450	0	0	0	
3666	1784	505102.6563	3848450.25	0	0	0	
3667	1811	504530.0625	3848681.75	0	100000000	90000	
3668	1794	504721.7813	3848681.75	0	0	0	
3669	1794	504912.625	3848681.75	0	0	0	
3670	1779	505102.6563	3848681.75	0	0	0	
3671	1811	504530.0313	3848912.75	0	0	0	
3672	1794	504721.7813	3848912.75	0	0	0	
3673	1794	504912.625	3848912.75	0	0	0	
3674	1777	505102.5	3848912.75	0	0	0	
3675	1805	504530	3849143.5	0	0	0	
3676	1787	504721.7813	3849143.5	0	0	0	
3677	1788	504912.625	3849143.5	0	0	0	
3678	1770	505102.4063	3849143.75	0	0	0	
3679	988	503766.8438	3848450	0	0	0	
3680	980	503958.4375	3848449.75	0	0	0	
3681	980	504149.25	3848450	0	0	0	
3682	1015	504342.3438	3848446.75	0	0	0	
3683	983	503766.8125	3848681.75	0	0	0	
3684	975	503958.4375	3848681.75	0	0	0	
3685	975	504149.2813	3848681.75	0	0	0	
3686	966	504339.2188	3848681.75	0	0	0	
3687	984	503766.7813	3848912.75	0	0	0	
3688	975	503958.4375	3848912.75	0	0	0	
3689	975	504149.2813	3848912.75	0	0	0	
3690	966	504339.2188	3848912.75	0	0	0	
3691	979	503766.7188	3849143.5	0	0	0	
3692	970	503958.4375	3849143.5	0	0	0	
3693	970	504149.2813	3849143.5	0	0	0	
3694	962	504339.2188	3849143.5	0	0	0	
3695	1694	503003.7188	3848450	0	0	0	
3696	1641	503192.6875	3848451	0	0	0	
3697	1726	503383.5313	3848449	0	0	0	
3698	1669	503575.9688	3848450	0	0	0	
3699	1683	503003.7813	3848681.75	0	0	0	
3700	1675	503195.0938	3848681.75	0	0	0	
3701	1675	503385.9375	3848681.75	0	0	0	
3702	1661	503575.9688	3848681.75	0	0	0	
3703	1684	503003.75	3848912.75	0	0	0	
3704	1675	503195.0938	3848912.75	0	0	0	
3705	1675	503385.9375	3848912.75	0	0	0	
3706	1661	503575.9375	3848912.75	0	0	0	
3707	1677	503003.5938	3849143.5	0	0	0	
3708	1664	503195.0938	3849143.25	0	0	0	
3709	1665	503385.9375	3849143.25	0	0	0	
3710	1652	503575.9375	3849143.5	0	100000000	90000	
3711	2545	504530	3849374.75	0	0	0	
3712	2521	504721.7813	3849374.75	0	0	0	
3713	2520	504912.5938	3849374.75	0	0	0	
3714	2488	505102.2813	3849375	0	0	0	
3715	2536	504529.9688	3849606.5	0	0	0	
3716	2510	504721.7813	3849606.5	0	0	0	
3717	2510	504912.625	3849606.5	0	0	0	
3718	2480	505102.2813	3849606.5	0	0	0	
3719	2537	504529.9375	3849837.5	0	0	0	
3720	2510	504721.7813	3849837.5	0	0	0	
3721	2510	504912.625	3849837.5	0	0	0	
3722	2479	505102.25	3849837.5	0	0	0	
3723	2525	504529.875	3850068.25	0	0	0	
3724	2495	504721.7813	3850068	0	0	0	
3725	2497	504912.625	3850068.25	0	0	0	
3726	2468	505102.25	3850068.25	0	0	0	
3727	1670	503003.5938	3849374.5	0	0	0	
3728	1659	503195.0938	3849374.5	0	0	0	
3729	1658	503385.9063	3849374.5	0	0	0	
3730	1641	503575.875	3849374.75	0	0	0	
3731	1661	503003.5313	3849606.5	0	0	0	
3732	1648	503195.0938	3849606.5	0	0	0	
3733	1648	503385.9375	3849606.5	0	0	0	
3734	1633	503575.875	3849606.5	0	0	0	
3735	1661	503003.5313	3849837.5	0	0	0	
3736	1648	503195.0938	3849837.5	0	0	0	
3737	1648	503385.9375	3849837.5	0	0	0	
3738	1632	503575.8438	3849837.5	0	0	0	
3739	1650	503003.4688	3850068	0	0	0	
3740	1634	503195.0938	3850067.75	0	0	0	
3741	1635	503385.9375	3850067.75	0	100000000	90000	
3742	1622	503575.875	3850068	0	0	0	
3743	1938	504529.9063	3850299.25	0	0	0	
3744	1918	504721.7813	3850299.25	0	0	0	
3745	1917	504912.5938	3850299.25	0	100000000	90000	
3746	1889	505102.1563	3850299.5	0	0	0	
3747	1928	504529.8438	3850531.25	0	0	0	
3748	1906	504721.7813	3850531.25	0	0	0	
3749	1906	504912.625	3850531.25	0	0	0	
3750	1880	505102.1563	3850531.25	0	0	0	
3751	1929	504529.8125	3850762.25	0	0	0	
3752	1906	504721.7813	3850762.25	0	0	0	
3753	1906	504912.625	3850762.25	0	0	0	
3754	1880	505102.125	3850762.25	0	0	0	
3755	1919	504529.75	3850993	0	0	0	
3756	1894	504721.7813	3850992.75	0	0	0	
3757	1895	504912.625	3850992.75	0	0	0	
3758	1871	505102.125	3850993	0	0	0	
3759	2337	503766.6875	3850299.25	0	0	0	
3760	2316	503958.4375	3850299	0	0	0	
3761	2315	504149.25	3850299.25	0	0	0	
3762	2285	504339	3850299.25	0	0	0	
3763	2323	503766.625	3850531.25	0	0	0	
3764	2299	503958.4375	3850531.25	0	0	0	
3765	2299	504149.2813	3850531.25	0	0	0	
3766	2273	504339	3850531.25	0	0	0	
3767	2323	503766.5938	3850762.25	0	0	0	
3768	2299	503958.4375	3850762.25	0	0	0	
3769	2299	504149.2813	3850762.25	0	0	0	
3770	2272	504338.9688	3850762.25	0	100000000	90000	
3771	2309	503766.5313	3850992.75	0	0	0	
3772	2282	503958.4375	3850992.5	0	0	0	
3773	2283	504149.2813	3850992.75	0	0	0	
3774	2259	504339	3850993	0	0	0	
3775	1687	503003.5313	3850299.25	0	0	0	
3776	1676	503195.0938	3850299	0	0	0	
3777	1675	503385.9063	3850299	0	0	0	
3778	1655	503575.75	3850299.25	0	0	0	
3779	1676	503003.4688	3850531.25	0	0	0	
3780	1662	503195.0938	3850531.25	0	0	0	
3781	1662	503385.9375	3850531.25	0	0	0	
3782	1645	503575.7813	3850531.25	0	0	0	
3783	1676	503003.4688	3850762.25	0	0	0	
3784	1662	503195.0938	3850762.25	0	0	0	
3785	1662	503385.9375	3850762.25	0	0	0	
3786	1644	503575.75	3850762.25	0	0	0	
3787	1664	503003.375	3850992.75	0	0	0	
3788	1647	503195.0938	3850992.5	0	0	0	
3789	1648	503385.9375	3850992.5	0	0	0	
3790	1634	503575.7813	3850992.75	0	0	0	
3791	1392	502240.4063	3848450	0	0	0	
3792	1387	502431.75	3848449.75	0	0	0	
3793	1386	502622.5938	3848449.75	0	0	0	
3794	1376	502812.8125	3848450	0	0	0	
3795	1385	502240.3438	3848681.75	0	0	0	
3796	1377	502431.75	3848681.75	0	0	0	
3797	1377	502622.5938	3848681.75	0	100000000	90000	
3798	1370	502812.9688	3848681.75	0	0	0	
3799	1386	502240.3438	3848912.75	0	0	0	
3800	1377	502431.75	3848912.75	0	0	0	
