ID	Demand	x	y	Fcand	Fcost	Fcap
1287	110	509520.625	3851199.75	0	0	0
1288	30	509711.1563	3851431.25	0	0	0
1289	30	509902.8438	3851431.25	0	0	0
1290	30	510093.5	3851431.25	0	0	0
1291	30	510283.0625	3851431.5	0	0	0
1292	31	509711.0625	3851660	0	0	0
1293	31	509902.8438	3851660	0	0	0
1294	31	510093.5313	3851660	0	0	0
1295	30	510282.9688	3851660	0	0	0
1296	31	509710.9375	3851891.25	0	0	0
1297	31	509902.8438	3851891.25	0	0	0
1298	31	510093.5313	3851891.25	0	0	0
1299	30	510282.8438	3851891.25	0	0	0
1300	32	509710.8438	3852124.5	0	0	0
1301	31	509902.8438	3852124.5	0	0	0
1302	31	510093.5313	3852124.5	0	0	0
1303	31	510282.7188	3852124.75	0	0	0
1304	65	508948.4063	3851430.75	0	0	0
1305	64	509140.125	3851430.75	0	0	0
1306	64	509330.8125	3851431	0	0	0
1307	64	509520.5	3851431	0	0	0
1308	66	508948.3125	3851660	0	0	0
1309	114	508757.1875	3852584.75	0	0	0
1310	119	508185.125	3853048.25	0	0	0
1311	117	508377.4688	3853048.5	0	0	0
1312	117	508568.125	3853048.5	0	0	0
1313	115	508756.9688	3853048.5	0	0	0
1314	324	508185	3853279.5	0	0	0
1315	318	508377.4375	3853279.5	0	0	0
1316	317	508568.125	3853279.75	0	0	0
1317	311	508756.8438	3853279.75	0	0	0
1318	328	508184.9063	3853509.5	0	0	0
1319	321	508377.4688	3853509.5	0	0	0
1320	321	508568.125	3853509.5	0	0	0
1321	315	508756.75	3853509.25	0	0	0
1322	328	508184.8125	3853740.5	0	0	0
1323	321	508377.4688	3853740.5	0	0	0
1324	321	508568.125	3853740.5	0	0	0
1325	314	508756.625	3853740.5	0	100000000	50000
1326	331	508184.7188	3853972.75	0	0	0
1327	325	508377.4688	3853972.75	0	0	0
1328	325	508568.125	3853973	0	0	0
1329	317	508756.5313	3853973	0	0	0
1330	521	507422.3125	3853279.25	0	0	0
1331	511	507614.75	3853279.25	0	0	0
1332	511	507805.4063	3853279.25	0	100000000	90000
1333	501	507994.3438	3853279.5	0	0	0
1334	526	507422.25	3853509.5	0	0	0
1335	516	507614.75	3853509.5	0	0	0
1336	516	507805.4375	3853509.5	0	0	0
1337	506	507994.25	3853509.25	0	0	0
1338	526	507422.1563	3853740.5	0	0	0
1339	516	507614.75	3853740.5	0	0	0
1340	516	507805.4375	3853740.5	0	0	0
1341	505	507994.125	3853740.5	0	0	0
1342	530	507422.0625	3853972.5	0	0	0
1343	520	507614.7813	3853972.5	0	0	0
1344	520	507805.4375	3853972.5	0	100000000	90000
1345	509	507994.0625	3853972.75	0	0	0
1346	507	506660.3125	3851429.75	0	0	0
1347	501	506852.0625	3851429.75	0	0	0
1348	501	507042.7188	3851430	0	0	0
1349	495	507232.375	3851430	0	0	0
1350	511	506660.2188	3851660	0	0	0
1351	505	506852.0625	3851660	0	0	0
1352	505	507042.75	3851660	0	0	0
1353	499	507232.3125	3851660	0	0	0
1354	512	506660.1563	3851891.25	0	0	0
1355	505	506852.0625	3851891.25	0	0	0
1356	505	507042.75	3851891.25	0	0	0
1357	499	507232.2188	3851891.25	0	0	0
1358	515	506660.0625	3852123	0	0	0
1359	508	506852.0625	3852123	0	0	0
1360	82	499605.6563	3851428.5	0	0	0
1361	84	499033.5938	3851660	0	0	0
1362	83	499225.0938	3851660	0	0	0
1363	83	499415.7813	3851660	0	0	0
1364	82	499605.6563	3851660	0	0	0
1365	84	499033.5938	3851891.25	0	0	0
1366	83	499225.0938	3851891.25	0	0	0
1367	83	499415.7813	3851891.25	0	0	0
1368	82	499605.6875	3851891.25	0	0	0
1369	83	499033.625	3852121.75	0	0	0
1370	83	499225.0938	3852121.75	0	0	0
1371	83	499415.7813	3852121.75	0	0	0
1372	82	499605.6875	3852121.75	0	0	0
1373	190	500558.875	3853046.5	0	0	0
1374	188	500750.5	3853046.5	0	0	0
1375	188	500941.1875	3853046.5	0	0	0
1376	186	501130.9063	3853046.5	0	0	0
1377	191	500558.9063	3852353	0	0	0
1378	190	500750.5	3852353	0	0	0
1379	190	500941.1563	3852353	0	0	0
1380	188	501130.9375	3852353	0	0	0
1381	191	500558.9063	3852584.75	0	0	0
1382	189	500750.5	3852584.75	0	0	0
1383	189	500941.1875	3852584.75	0	0	0
1384	187	501130.9375	3852584.75	0	0	0
1385	191	500558.875	3852816	0	0	0
1386	189	500750.5	3852816	0	0	0
1387	189	500941.1875	3852816	0	0	0
1388	187	501130.9063	3852816	0	0	0
1389	143	499033.6563	3853046.5	0	0	0
1390	142	499225.0938	3853046.5	0	0	0
1391	142	499415.7813	3853046.5	0	0	0
1392	141	499605.6875	3853046.5	0	0	0
1393	145	499033.625	3852353	0	0	0
1394	143	499225.0938	3852353	0	0	0
1395	143	499415.7813	3852353	0	0	0
1396	142	499605.6875	3852353	0	0	0
1397	144	499033.6563	3852584.75	0	0	0
1398	143	499225.0938	3852584.75	0	0	0
1399	143	499415.7813	3852584.75	0	100000000	50000
1400	142	499605.6875	3852584.75	0	0	0
1401	144	499033.6563	3852816	0	0	0
1402	143	499225.0938	3852816	0	0	0
1403	143	499415.7813	3852816	0	0	0
1404	142	499605.6875	3852816	0	0	0
1405	63	500558.875	3853277.75	0	0	0
1406	62	500750.5	3853277.75	0	0	0
1407	62	500941.1563	3853277.75	0	0	0
1408	62	501130.875	3853277.75	0	0	0
1409	62	500558.875	3853509.5	0	0	0
1410	62	500750.5	3853509.5	0	0	0
1411	508	507042.75	3852123.25	0	0	0
1412	502	507232.125	3852123.25	0	0	0
1413	842	505897.7188	3851429.5	0	0	0
1414	833	506089.3438	3851429.5	0	0	0
1415	832	506280.0313	3851429.75	0	0	0
1416	822	506469.625	3851429.75	0	0	0
1417	847	505897.6563	3851660	0	0	0
1418	837	506089.375	3851660	0	0	0
1419	837	506280.0313	3851660	0	0	0
1420	827	506469.5625	3851660	0	0	0
1421	847	505897.5938	3851891.25	0	0	0
1422	837	506089.375	3851891.25	0	0	0
1423	837	506280.0313	3851891.25	0	0	0
1424	827	506469.4688	3851891.25	0	0	0
1425	851	505897.5	3852122.75	0	100000000	90000
1426	841	506089.375	3852122.75	0	0	0
1427	841	506280.0625	3852123	0	0	0
1428	830	506469.4063	3852123	0	0	0
1429	1013	505134.9688	3851429.25	0	100000000	90000
1430	1001	505326.6563	3851429.25	0	0	0
1431	1001	505517.3438	3851429.5	0	0	0
1432	990	505707.0313	3851429.5	0	0	0
1433	1016	505134.9063	3851660	0	0	0
1434	1005	505326.6875	3851660	0	0	0
1435	1005	505517.3438	3851660	0	0	0
1436	994	505706.9688	3851660	0	0	0
1437	1017	505134.8438	3851891.25	0	0	0
1438	1005	505326.6875	3851891.25	0	0	0
1439	1005	505517.3438	3851891.25	0	0	0
1440	993	505706.9063	3851891.25	0	0	0
1441	1019	505134.7813	3852122.5	0	100000000	90000
1442	1007	505326.6875	3852122.5	0	0	0
1443	1007	505517.3438	3852122.75	0	0	0
1444	995	505706.8438	3852122.75	0	0	0
1445	411	506659.8125	3852816	0	0	0
1446	404	506852.0625	3852816	0	0	0
1447	404	507042.75	3852816	0	0	0
1448	398	507231.8438	3852816	0	0	0
1449	408	506659.9688	3852354.25	0	0	0
1450	402	506852.0625	3852354.25	0	0	0
1451	402	507042.7188	3852354.25	0	0	0
1452	396	507232.0313	3852354.5	0	0	0
1453	411	506659.9063	3852584.75	0	0	0
1454	404	506852.0625	3852584.75	0	0	0
1455	404	507042.75	3852584.75	0	0	0
1456	398	507231.9375	3852584.75	0	0	0
1457	414	506659.75	3853047.75	0	0	0
1458	407	506852.0625	3853047.75	0	0	0
1459	407	507042.75	3853047.75	0	0	0
1460	400	507231.75	3853048	0	0	0
1461	626	505134.5938	3852816	0	0	0
1462	617	505326.6875	3852816	0	0	0
1463	617	505517.3438	3852816	0	0	0
1464	608	505706.625	3852816	0	0	0
1465	625	505134.6875	3852353.75	0	0	0
1466	616	505326.6563	3852353.75	0	0	0
1467	616	505517.3438	3852353.75	0	0	0
1468	607	505706.75	3852354	0	0	0
1469	626	505134.6563	3852584.75	0	0	0
1470	617	505326.6875	3852584.75	0	0	0
1471	617	505517.3438	3852584.75	0	0	0
1472	609	505706.6875	3852584.75	0	0	0
1473	628	505134.5313	3853047.25	0	0	0
1474	618	505326.6875	3853047.25	0	0	0
1475	619	505517.3438	3853047.25	0	0	0
1476	609	505706.5313	3853047.25	0	0	0
1477	390	506659.625	3853279	0	0	0
1478	382	506852.0625	3853279	0	100000000	70000
1479	382	507042.7188	3853279	0	0	0
1480	375	507231.6563	3853279	0	0	0
1481	392	506659.5625	3853509.5	0	0	0
1482	385	506852.0625	3853509.5	0	0	0
1483	385	507042.75	3853509.5	0	0	0
1484	377	507231.5625	3853509.25	0	0	0
1485	393	506659.5	3853740.5	0	0	0
1486	385	506852.0625	3853740.5	0	0	0
1487	385	507042.75	3853740.5	0	0	0
1488	377	507231.4688	3853740.5	0	0	0
1489	394	506659.4063	3853972.25	0	0	0
1490	387	506852.0625	3853972.25	0	0	0
1491	387	507042.75	3853972.25	0	0	0
1492	379	507231.4063	3853972.25	0	0	0
1493	327	505897.125	3853278.5	0	0	0
1494	321	506089.3438	3853278.75	0	0	0
1495	321	506280.0313	3853278.75	0	0	0
1496	315	506468.9688	3853278.75	0	0	0
1497	328	505897.0625	3853509.5	0	0	0
1498	322	506089.375	3853509.5	0	0	0
1499	322	506280.0313	3853509.5	0	0	0
1500	316	506468.9063	3853509.25	0	0	0
1501	328	505897	3853740.5	0	0	0
1502	322	506089.375	3853740.5	0	0	0
1503	322	506280.0313	3853740.5	0	0	0
1504	316	506468.8125	3853740.5	0	0	0
1505	329	505896.9375	3853972	0	0	0
1506	323	506089.375	3853972	0	0	0
1507	323	506280.0625	3853972	0	0	0
1508	317	506468.75	3853972	0	0	0
1509	359	505134.4375	3853278.5	0	100000000	70000
1510	353	505326.6563	3853278.5	0	0	0
1511	352	505517.3438	3853278.5	0	0	0
1512	347	505706.4688	3853278.5	0	0	0
1513	705	503418.9063	3851660	0	0	0
1514	720	502846.9688	3851891.25	0	0	0
1515	713	503038.5938	3851891.25	0	0	0
1516	713	503229.25	3851891.25	0	0	0
1517	705	503418.8438	3851891.25	0	0	0
1518	718	502846.9375	3852122	0	0	0
1519	711	503038.5938	3852122	0	0	0
1520	711	503229.25	3852122.25	0	0	0
1521	703	503418.8125	3852122.25	0	0	0
1522	152	504372.0625	3852816	0	0	0
1523	150	504563.9688	3852816	0	0	0
1524	150	504754.6563	3852816	0	0	0
1525	148	504943.9063	3852816	0	0	0
1526	152	504372.1563	3852353.5	0	0	0
1527	150	504563.9688	3852353.5	0	0	0
1528	150	504754.6563	3852353.5	0	0	0
1529	148	504944.0313	3852353.75	0	0	0
1530	152	504372.0938	3852584.75	0	0	0
1531	150	504563.9688	3852584.75	0	0	0
1532	150	504754.6563	3852584.75	0	0	0
1533	148	504943.9688	3852584.75	0	0	0
1534	152	504372	3853047	0	0	0
1535	150	504563.9688	3853047	0	0	0
1536	150	504754.6563	3853047	0	0	0
1537	148	504943.8438	3853047.25	0	0	0
1538	686	502846.8125	3852816	0	0	0
1539	678	503038.5938	3852816	0	0	0
1540	678	503229.25	3852816	0	0	0
1541	669	503418.6875	3852816	0	0	0
1542	688	502846.875	3852353.25	0	0	0
1543	680	503038.5938	3852353.25	0	0	0
1544	680	503229.25	3852353.25	0	0	0
1545	671	503418.75	3852353.25	0	0	0
1546	686	502846.8438	3852584.75	0	0	0
1547	678	503038.5938	3852584.75	0	100000000	90000
1548	678	503229.25	3852584.75	0	0	0
1549	670	503418.7188	3852584.75	0	0	0
1550	684	502846.7813	3853046.75	0	0	0
1551	677	503038.5938	3853046.75	0	0	0
1552	677	503229.25	3853046.75	0	0	0
1553	668	503418.625	3853046.75	0	0	0
1554	124	504371.9375	3853278.25	0	0	0
1555	122	504563.9688	3853278.25	0	0	0
1556	122	504754.6563	3853278.25	0	0	0
1557	120	504943.7813	3853278.25	0	0	0
1558	124	504371.9063	3853509.5	0	0	0
1559	122	504563.9688	3853509.5	0	0	0
1560	122	504754.6563	3853509.5	0	0	0
1561	120	504943.7188	3853509.25	0	0	0
1562	124	504371.8438	3853740.5	0	0	0
1563	122	504563.9688	3853740.5	0	0	0
1564	122	504754.6563	3853740.5	0	0	0
1565	120	504943.6563	3853740.5	0	0	0
1566	124	504371.7813	3853971.5	0	0	0
1567	122	504563.9688	3853971.5	0	0	0
1568	122	504754.6563	3853971.5	0	0	0
1569	120	504943.5938	3853971.5	0	0	0
1570	132	503609.25	3853278	0	0	0
1571	130	503801.2813	3853278	0	0	0
1572	130	503991.9375	3853278	0	0	0
1573	128	504181.2813	3853278.25	0	0	0
1574	131	503609.2188	3853509.5	0	0	0
1575	129	503801.2813	3853509.5	0	0	0
1576	129	503991.9688	3853509.5	0	0	0
1577	128	504181.2188	3853509.25	0	0	0
1578	131	503609.1875	3853740.5	0	0	0
1579	129	503801.2813	3853740.5	0	0	0
1580	129	503991.9688	3853740.5	0	0	0
1581	127	504181.1563	3853740.5	0	0	0
1582	131	503609.125	3853971.25	0	0	0
1583	129	503801.2813	3853971.25	0	0	0
1584	129	503991.9688	3853971.5	0	0	0
1585	127	504181.125	3853971.5	0	0	0
1586	196	502846.75	3853278	0	0	0
1587	194	503038.5938	3853278	0	100000000	50000
1588	194	503229.25	3853278	0	0	0
1589	191	503418.5938	3853278	0	0	0
1590	196	502846.7188	3853509.5	0	0	0
1591	193	503038.5938	3853509.5	0	0	0
1592	193	503229.25	3853509.5	0	0	0
1593	190	503418.5313	3853509.25	0	0	0
1594	196	502846.6875	3853740.5	0	0	0
1595	193	503038.5938	3853740.5	0	0	0
1596	193	503229.25	3853740.5	0	0	0
1597	190	503418.5	3853740.5	0	0	0
1598	195	502846.6563	3853971.25	0	0	0
1599	192	503038.5938	3853971.25	0	0	0
1600	192	503229.25	3853971.25	0	0	0
1601	189	503418.4688	3853971.25	0	0	0
1602	703	502084.2813	3851428.75	0	0	0
1603	696	502275.875	3851428.75	0	0	0
1604	696	502466.5625	3851428.75	0	0	0
1605	689	502656.3438	3851428.75	0	0	0
1606	702	502084.25	3851660	0	0	0
1607	695	502275.875	3851660	0	0	0
1608	695	502466.5625	3851660	0	0	0
1609	688	502656.3125	3851660	0	0	0
1610	702	502084.2188	3851891.25	0	0	0
1611	695	502275.875	3851891.25	0	0	0
1612	695	502466.5625	3851891.25	0	0	0
1613	688	502656.2813	3851891.25	0	0	0
1614	699	502084.1875	3852122	0	100000000	90000
1615	692	502275.9063	3852122	0	0	0
1616	692	502466.5625	3852122	0	0	0
1617	685	502656.25	3852122	0	0	0
1618	1103	501321.6875	3851428.5	0	100000000	90000
1619	1094	501513.1875	3851428.5	0	0	0
1620	1094	501703.875	3851428.75	0	0	0
1621	1083	501893.5938	3851428.75	0	0	0
1622	1101	501321.6563	3851660	0	0	0
1623	1091	501513.1875	3851660	0	0	0
1624	1091	501703.875	3851660	0	0	0
1625	1080	501893.5625	3851660	0	0	0
1626	1101	501321.6563	3851891.25	0	0	0
1627	1091	501513.1875	3851891.25	0	0	0
1628	1091	501703.875	3851891.25	0	0	0
1629	1079	501893.5625	3851891.25	0	0	0
1630	1096	501321.6563	3852122	0	100000000	90000
1631	1086	501513.1875	3852122	0	0	0
1632	1086	501703.875	3852122	0	0	0
1633	1075	501893.5313	3852122	0	0	0
1634	833	502084.125	3852816	0	0	0
1635	824	502275.875	3852816	0	100000000	90000
1636	824	502466.5625	3852816	0	0	0
1637	814	502656.1563	3852816	0	0	0
1638	836	502084.1563	3852353.25	0	0	0
1639	827	502275.875	3852353.25	0	0	0
1640	827	502466.5625	3852353.25	0	0	0
1641	818	502656.2188	3852353.25	0	0	0
1642	833	502084.1563	3852584.75	0	0	0
1643	824	502275.875	3852584.75	0	0	0
1644	824	502466.5625	3852584.75	0	0	0
1645	815	502656.1875	3852584.75	0	0	0
1646	830	502084.0938	3853046.5	0	0	0
1647	821	502275.9063	3853046.75	0	0	0
1648	821	502466.5625	3853046.75	0	0	0
1649	811	502656.125	3853046.75	0	0	0
1650	410	502084.0625	3853277.75	0	0	0
1651	405	502275.875	3853277.75	0	0	0
1652	405	502466.5625	3853277.75	0	0	0
1653	400	502656.0625	3853277.75	0	0	0
1654	409	502084.0313	3853509.5	0	0	0
1655	404	502275.875	3853509.5	0	0	0
1656	404	502466.5625	3853509.5	0	0	0
1657	399	502656.0313	3853509.25	0	0	0
1658	409	502084.0313	3853740.5	0	0	0
1659	404	502275.875	3853740.5	0	0	0
1660	404	502466.5625	3853740.5	0	0	0
1661	399	502656	3853740.5	0	0	0
1662	407	502084	3853971	0	0	0
1663	402	502275.9063	3853971	0	0	0
1664	402	502466.5625	3853971	0	0	0
1665	396	502655.9688	3853971.25	0	0	0
1666	62	500941.1875	3853509.5	0	0	0
1667	61	501130.875	3853509.5	0	0	0
1668	62	500558.875	3853740.5	0	0	0
1669	62	500750.5	3853740.5	0	0	0
1670	62	500941.1875	3853740.5	0	0	0
1671	61	501130.8438	3853740.5	0	0	0
1672	62	500558.875	3853971	0	0	0
1673	61	500750.5	3853971	0	0	0
1674	61	500941.1875	3853971	0	0	0
1675	61	501130.8438	3853971	0	0	0
1676	45	499796.375	3853277.75	0	0	0
1677	44	499987.8125	3853277.75	0	0	0
1678	44	500178.4688	3853277.75	0	0	0
1679	44	500368.2188	3853277.75	0	0	0
1680	45	499796.375	3853509.5	0	0	0
1681	44	499987.8125	3853509.5	0	0	0
1682	44	500178.4688	3853509.5	0	0	0
1683	44	500368.1875	3853509.5	0	0	0
1684	45	499796.375	3853740.5	0	0	0
1685	44	499987.8125	3853740.5	0	0	0
1686	44	500178.4688	3853740.5	0	0	0
1687	44	500368.1875	3853740.5	0	0	0
1688	44	499796.375	3853971	0	0	0
1689	44	499987.8125	3853971	0	0	0
1690	44	500178.4688	3853971	0	0	0
1691	43	500368.1875	3853971	0	0	0
1692	38	499033.6875	3853277.75	0	0	0
1693	38	499225.0938	3853277.75	0	0	0
1694	38	499415.7813	3853277.75	0	100000000	50000
1695	38	499605.6875	3853277.75	0	0	0
1696	38	499033.6875	3853509.5	0	0	0
1697	38	499225.0938	3853509.5	0	0	0
1698	38	499415.7813	3853509.5	0	0	0
1699	38	499605.6875	3853509.5	0	0	0
1700	38	499033.7188	3853740.5	0	0	0
1701	38	499225.0938	3853740.5	0	0	0
1702	38	499415.7813	3853740.5	0	0	0
1703	38	499605.6875	3853740.5	0	0	0
1704	38	499033.7188	3853971	0	0	0
1705	38	499225.0938	3853971	0	0	0
1706	38	499415.7813	3853971	0	0	0
1707	37	499605.7188	3853971	0	0	0
1708	58	498271	3851428.75	0	0	0
1709	58	498462.4063	3851428.75	0	0	0
1710	58	498653.0938	3851428.5	0	0	0
1711	57	498842.9063	3851428.5	0	0	0
1712	58	498271.0313	3851660	0	0	0
1713	58	498462.4063	3851660	0	0	0
1714	58	498653.0938	3851660	0	0	0
1715	57	498842.9063	3851660	0	0	0
1716	58	498271.0313	3851891.25	0	0	0
1717	58	498462.4063	3851891.25	0	100000000	50000
1718	58	498653.0938	3851891.25	0	0	0
1719	57	498842.9375	3851891.25	0	0	0
1720	58	498271.0625	3852122	0	0	0
1721	57	498462.4063	3852122	0	0	0
1722	57	498653.0938	3852122	0	0	0
1723	57	498842.9375	3852122	0	0	0
1724	50	497508.25	3851428.75	0	0	0
1725	49	497699.7188	3851428.75	0	0	0
1726	50	497890.4063	3851428.75	0	0	0
1727	49	498080.3125	3851428.75	0	0	0
1728	50	497508.25	3851660	0	100000000	50000
1729	49	497699.7188	3851660	0	0	0
1730	49	497890.4063	3851660	0	0	0
1731	49	498080.3438	3851660	0	0	0
1732	50	497508.3125	3851891.25	0	0	0
1733	49	497699.7188	3851891.25	0	0	0
1734	49	497890.4063	3851891.25	0	0	0
1735	49	498080.375	3851891.25	0	0	0
1736	50	497508.3125	3852122	0	0	0
1737	49	497699.7188	3852122	0	0	0
1738	49	497890.375	3852122	0	0	0
1739	49	498080.375	3852122	0	0	0
1740	70	496745.6563	3851428.75	0	0	0
1741	70	496937.0313	3851428.75	0	0	0
1742	70	497127.6875	3851428.75	0	0	0
1743	69	497317.5625	3851428.75	0	0	0
1744	70	496745.6875	3851660	0	0	0
1745	70	496937.0313	3851660	0	0	0
1746	70	497127.6875	3851660	0	0	0
1747	69	497317.5938	3851660	0	0	0
1748	70	496745.7188	3851891.25	0	0	0
1749	70	496937.0313	3851891.25	0	0	0
1750	70	497127.6875	3851891.25	0	0	0
1751	69	497317.625	3851891.25	0	0	0
1752	70	496745.7813	3852122	0	0	0
1753	69	496937.0313	3852122	0	0	0
1754	69	497127.6875	3852122	0	0	0
1755	69	497317.6563	3852122	0	0	0
1756	125	498271.1563	3853046.5	0	0	0
1757	124	498462.4063	3853046.5	0	0	0
1758	124	498653.0938	3853046.5	0	0	0
1759	123	498843	3853046.5	0	0	0
1760	126	498271.0938	3852353	0	0	0
1761	125	498462.4063	3852353	0	0	0
1762	125	498653.0938	3852353	0	0	0
1763	124	498842.9688	3852353	0	0	0
1764	125	498271.0938	3852584.75	0	0	0
1765	125	498462.4063	3852584.75	0	0	0
1766	125	498653.0938	3852584.75	0	0	0
1767	124	498842.9688	3852584.75	0	0	0
1768	125	498271.125	3852816	0	0	0
1769	125	498462.4063	3852816	0	100000000	50000
1770	125	498653.0938	3852816	0	0	0
1771	124	498843	3852816	0	0	0
1772	43	496745.9375	3853046.75	0	100000000	50000
1773	43	496937.0313	3853046.75	0	0	0
1774	43	497127.6875	3853046.75	0	0	0
1775	42	497317.7813	3853046.75	0	0	0
1776	43	496745.8125	3852353.25	0	0	0
1777	43	496937.0313	3852353.25	0	0	0
1778	43	497127.6875	3852353.25	0	0	0
1779	43	497317.6875	3852353.25	0	0	0
1780	43	496745.8438	3852584.75	0	0	0
1781	43	496937.0313	3852584.75	0	0	0
1782	43	497127.6875	3852584.75	0	0	0
1783	42	497317.7188	3852584.75	0	0	0
1784	43	496745.9063	3852816	0	0	0
1785	43	496937.0313	3852816	0	0	0
1786	43	497127.6875	3852816	0	0	0
1787	42	497317.75	3852816	0	0	0
1788	86	498271.1875	3853277.75	0	0	0
1789	85	498462.4063	3853277.75	0	0	0
1790	85	498653.0938	3853277.75	0	0	0
1791	85	498843	3853277.75	0	0	0
1792	86	498271.1875	3853509.5	0	0	0
1793	85	498462.4063	3853509.5	0	0	0
1794	85	498653.0938	3853509.5	0	0	0
1795	84	498843.0313	3853509.5	0	0	0
1796	86	498271.2188	3853740.5	0	0	0
1797	85	498462.4063	3853740.5	0	0	0
1798	85	498653.0938	3853740.5	0	0	0
1799	84	498843.0313	3853740.5	0	0	0
1800	85	498271.25	3853971	0	0	0
1801	85	498462.4063	3853971	0	100000000	50000
1802	85	498653.0938	3853971	0	0	0
1803	84	498843.0625	3853971	0	0	0
1804	93	497508.5	3853277.75	0	0	0
1805	93	497699.7188	3853277.75	0	0	0
1806	93	497890.4063	3853277.75	0	0	0
1807	92	498080.5	3853277.75	0	0	0
1808	93	497508.5313	3853509.25	0	100000000	50000
1809	92	497699.7188	3853509.5	0	0	0
1810	92	497890.4063	3853509.5	0	0	0
1811	92	498080.5313	3853509.5	0	0	0
1812	93	497508.5625	3853740.5	0	0	0
1813	92	497699.7188	3853740.5	0	0	0
1814	92	497890.4063	3853740.5	0	0	0
1815	92	498080.5625	3853740.5	0	0	0
1816	92	497508.5938	3853971	0	0	0
1817	92	497699.7188	3853971	0	0	0
1818	92	497890.375	3853971	0	0	0
1819	91	498080.5625	3853971	0	0	0
1820	62	496746	3853278	0	0	0
1821	62	496937.0313	3853278	0	0	0
1822	62	497127.6875	3853278	0	0	0
1823	61	497317.8125	3853277.75	0	0	0
1824	62	496746.0313	3853509.25	0	0	0
1825	61	496937.0313	3853509.5	0	0	0
1826	61	497127.6875	3853509.5	0	0	0
1827	61	497317.8438	3853509.5	0	0	0
1828	62	496746.0625	3853740.5	0	0	0
1829	61	496937.0313	3853740.5	0	0	0
1830	61	497127.6875	3853740.5	0	0	0
1831	61	497317.875	3853740.5	0	0	0
1832	61	496746.0938	3853971.25	0	0	0
1833	61	496937.0313	3853971.25	0	0	0
1834	61	497127.6875	3853971.25	0	0	0
1835	61	497317.9063	3853971.25	0	0	0
1836	85	495982.9063	3851429	0	0	0
1837	85	496174.3438	3851429	0	0	0
1838	85	496365	3851429	0	0	0
1839	84	496554.9688	3851429	0	0	0
1840	85	495982.9375	3851660	0	0	0
1841	85	496174.3125	3851660	0	0	0
1842	85	496365	3851660	0	0	0
1843	84	496555	3851660	0	0	0
1844	85	495983	3851891.25	0	0	0
1845	85	496174.3125	3851891.25	0	0	0
1846	85	496365	3851891.25	0	0	0
1847	84	496555.0625	3851891.25	0	100000000	50000
1848	85	495983.0313	3852122.25	0	0	0
1849	84	496174.3125	3852122.25	0	0	0
1850	84	496365	3852122.25	0	0	0
1851	84	496555.0938	3852122.25	0	0	0
1852	87	495220.125	3851429.25	0	0	0
1853	86	495411.625	3851429.25	0	0	0
1854	86	495602.3125	3851429	0	0	0
1855	86	495792.2188	3851429	0	0	0
1856	87	495220.1875	3851660	0	0	0
1857	87	495411.625	3851660	0	0	0
1858	87	495602.3125	3851660	0	100000000	50000
1859	86	495792.25	3851660	0	0	0
1860	87	495220.25	3851891.25	0	0	0
1861	87	495411.625	3851891.25	0	0	0
1862	87	495602.3125	3851891.25	0	0	0
1863	86	495792.3125	3851891.25	0	0	0
1864	87	495220.3125	3852122.5	0	0	0
1865	87	495411.625	3852122.5	0	0	0
1866	86	495602.3125	3852122.25	0	0	0
1867	86	495792.375	3852122.25	0	0	0
1868	36	495220.5625	3853047	0	0	0
1869	36	495411.625	3853047	0	0	0
1870	36	495602.3125	3853047	0	0	0
1871	36	495792.5625	3853047	0	0	0
1872	36	495220.375	3852353.5	0	0	0
1873	36	495411.625	3852353.5	0	0	0
1874	36	495602.3125	3852353.5	0	0	0
1875	36	495792.4375	3852353.5	0	100000000	50000
1876	36	495220.4375	3852584.75	0	0	0
1877	36	495411.625	3852584.75	0	0	0
1878	36	495602.3125	3852584.75	0	0	0
1879	36	495792.4688	3852584.75	0	0	0
1880	36	495220.5	3852816	0	0	0
1881	36	495411.625	3852816	0	0	0
1882	36	495602.3125	3852816	0	0	0
1883	36	495792.5313	3852816	0	0	0
1884	67	495983.3125	3853278	0	0	0
1885	67	496174.3438	3853278	0	0	0
1886	67	496365	3853278	0	0	0
1887	67	496555.3125	3853278	0	0	0
1888	67	495983.3438	3853509.25	0	0	0
1889	67	496174.3125	3853509.5	0	0	0
1890	67	496365	3853509.5	0	0	0
1891	67	496555.3438	3853509.5	0	0	0
1892	67	495983.4063	3853740.5	0	0	0
1893	67	496174.3125	3853740.5	0	0	0
1894	67	496365	3853740.5	0	0	0
1895	67	496555.4063	3853740.5	0	0	0
1896	67	495983.4375	3853971.5	0	0	0
1897	67	496174.3125	3853971.25	0	0	0
1898	67	496365	3853971.25	0	0	0
1899	67	496555.4375	3853971.25	0	0	0
1900	60	495220.625	3853278.25	0	0	0
1901	60	495411.625	3853278.25	0	0	0
1902	60	495602.3125	3853278.25	0	0	0
1903	59	495792.625	3853278.25	0	0	0
1904	60	495220.6875	3853509.25	0	0	0
1905	60	495411.625	3853509.5	0	0	0
1906	60	495602.3125	3853509.5	0	0	0
1907	59	495792.6875	3853509.5	0	0	0
1908	60	495220.75	3853740.5	0	0	0
1909	60	495411.625	3853740.5	0	0	0
1910	60	495602.3125	3853740.5	0	100000000	50000
1911	59	495792.7188	3853740.5	0	0	0
1912	60	495220.7813	3853971.5	0	0	0
1913	59	495411.625	3853971.5	0	0	0
1914	59	495602.3125	3853971.5	0	0	0
